Oficina;Unidad;Organismo;Raiz;Nivel Administracion;Comunidad;Provincia;Fecha ActivaciÃ³n
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00001147 - JUZGADO DE PRIMERA INSTANCIA NÚMERO 11 DE PALMA DE MALLORCA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00001148 - JUZGADO DE PRIMERA INSTANCIA NÚMERO 12 DE PALMA DE MALLORCA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00001155 - JUZGADO DE PRIMERA INSTANCIA NÚMERO 13 DE PALMA DE MALLORCA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00001156 - JUZGADO DE PRIMERA INSTANCIA NÚMERO 14 DE PALMA DE MALLORCA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00001152 - JUZGADO DE PRIMERA INSTANCIA NÚMERO 15 DE PALMA DE MALLORCA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00001154 - JUZGADO DE PRIMERA INSTANCIA NÚMERO 16 DE PALMA DE MALLORCA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00022465 - JUZGADO DE PRIMERA INSTANCIA NÚMERO 17 BIS DE PALMA DE MALLORCA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00001158 - JUZGADO DE PRIMERA INSTANCIA NÚMERO 17 DE PALMA DE MALLORCA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00003970 - SALA DE LO SOCIAL DEL TRIBUNAL SUPERIOR DE JUSTICIA DE CASTILLA Y LEÓN CON SEDE EN BURGOS; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00002604 - SALA DE LO CIVIL Y PENAL DEL TRIBUNAL SUPERIOR DE JUSTICIA DE CASTILLA Y LEÓN CON SEDE EN BURGOS; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00023772 - SECCIÓN DE CASACIÓN DE LA SALA DE LO CONTENCIOSO-ADMINISTRATIVO DEL TRIBUNAL SUPERIOR DE JUSTICIA DE CASTILLA Y LEON; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00003267 - SECCIÓN Nº 1 DE LA AUDIENCIA PROVINCIAL DE BURGOS; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00000345 - SECCIÓN Nº 2 DE LA AUDIENCIA PROVINCIAL DE BURGOS; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00000343 - SECCIÓN Nº 3 DE LA AUDIENCIA PROVINCIAL DE BURGOS; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00001546 - SECCIÓN ÚNICA DE LA AUDIENCIA PROVINCIAL DE ÁVILA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00006010 - SECCIÓN ÚNICA DE LA AUDIENCIA PROVINCIAL DE SORIA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00005682 - SALA DE LO CONTENCIOSO-ADMINISTRATIVO DEL TRIBUNAL SUPERIOR DE JUSTICIA DE CASTILLA Y LEÓN CON SEDE EN VALLADOLID; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00005716 - SALA DE LO SOCIAL DEL TRIBUNAL SUPERIOR DE JUSTICIA DE CASTILLA Y LEÓN CON SEDE EN VALLADOLID; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00005558 - SECCIÓN ÚNICA DE LA AUDIENCIA PROVINCIAL DE ZAMORA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00003500 - JUZGADO DE INSTRUCCIÓN NÚMERO 1 DE EIVISSA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00002698 - SALA DE LO SOCIAL DE LA AUDIENCIA NACIONAL; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00020900 - SECCIÓN TERCERA DE LA SALA DE LO CIVIL DEL TRIBUNAL SUPREMO; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00020903 - SECCIÓN CUARTA DE LA SALA DE LO CIVIL DEL TRIBUNAL SUPREMO; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00007981 - SECCIÓN PRIMERA DE LA SALA DE LO PENAL DEL TRIBUNAL SUPREMO; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00007984 - SECCIÓN SEGUNDA DE LA SALA DE LO PENAL DEL TRIBUNAL SUPREMO; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00007985 - SECCIÓN TERCERA DE LA SALA DE LO PENAL DEL TRIBUNAL SUPREMO; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00007986 - SECCIÓN CUARTA DE LA SALA DE LO PENAL DEL TRIBUNAL SUPREMO; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00011598 - SECCIÓN SEGUNDA DE LA SALA DE LO CONTENCIOSO-ADMINISTRATIVO DEL TRIBUNAL SUPREMO; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00011592 - SECCIÓN TERCERA DE LA SALA DE LO CONTENCIOSO-ADMINISTRATIVO DEL TRIBUNAL SUPREMO; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00011593 - SECCIÓN CUARTA DE LA SALA DE LO CONTENCIOSO-ADMINISTRATIVO DEL TRIBUNAL SUPREMO; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00011594 - SECCIÓN QUINTA DE LA SALA DE LO CONTENCIOSO-ADMINISTRATIVO DEL TRIBUNAL SUPREMO; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00005441 - SECCIÓN DE INSTRUCCIÓN DEL TRIBUNAL DE INSTANCIA DE INCA. PLAZA Nº 1; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00000051 - SECCIÓN DE INSTRUCCIÓN DEL TRIBUNAL DE INSTANCIA DE MANACOR. PLAZA Nº 1; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00005484 - JUZGADO DE INSTRUCCIÓN NÚMERO 1 DE PALMA DE MALLORCA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00005506 - JUZGADO DE INSTRUCCIÓN NÚMERO 10 DE PALMA DE MALLORCA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00005505 - JUZGADO DE INSTRUCCIÓN NÚMERO 11 DE PALMA DE MALLORCA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00005509 - JUZGADO DE INSTRUCCIÓN NÚMERO 12 DE PALMA DE MALLORCA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00003497 - JUZGADO DE INSTRUCCIÓN NÚMERO 2 DE EIVISSA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00005443 - SECCIÓN DE INSTRUCCIÓN DEL TRIBUNAL DE INSTANCIA DE INCA. PLAZA Nº 2; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00000050 - SECCIÓN DE INSTRUCCIÓN DEL TRIBUNAL DE INSTANCIA DE MANACOR. PLAZA Nº 2; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00011595 - SECCIÓN SEXTA DE LA SALA DE LO CONTENCIOSO-ADMINISTRATIVO DEL TRIBUNAL SUPREMO; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00011605 - SECCIÓN SÉPTIMA DE LA SALA DE LO CONTENCIOSO-ADMINISTRATIVO DEL TRIBUNAL SUPREMO; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00011606 - SECCIÓN OCTAVA DE LA SALA DE LO CONTENCIOSO-ADMINISTRATIVO DEL TRIBUNAL SUPREMO; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00011082 - SECCIÓN 101 DE LA SALA DE LO CONTENCIOSO-ADMINISTRATIVO DEL TRIBUNAL SUPREMO; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00011083 - SECCIÓN 102 DE LA SALA DE LO CONTENCIOSO-ADMINISTRATIVO DEL TRIBUNAL SUPREMO; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00011084 - SECCIÓN 103 DE LA SALA DE LO CONTENCIOSO-ADMINISTRATIVO DEL TRIBUNAL SUPREMO; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00022722 - SECCIÓN 104 DE LA SALA DE LO CONTENCIOSO-ADMINISTRATIVO DEL TRIBUNAL SUPREMO; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00003463 - SECCIÓN Nº 3 DE LA AUDIENCIA PROVINCIAL DE BALEARES; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00003461 - SECCIÓN Nº 4 DE LA AUDIENCIA PROVINCIAL DE BALEARES; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00003459 - SECCIÓN Nº 5 DE LA AUDIENCIA PROVINCIAL DE BALEARES; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00005891 - JUZGADO DE LO PENAL NÚMERO 9 DE PALMA DE MALLORCA; - ;J99999997 - Organización Territorial de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00024742 - JUZGADO DE PRIMERA INSTANCIA E INSTRUCCIÓN Nº 1 DE MANACOR; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00024743 - JUZGADO DE PRIMERA INSTANCIA E INSTRUCCIÓN Nº 2 DE MANACOR; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00024744 - JUZGADO DE PRIMERA INSTANCIA E INSTRUCCIÓN Nº 3 DE MANACOR; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00024745 - JUZGADO DE PRIMERA INSTANCIA E INSTRUCCIÓN Nº 4 DE MANACOR; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00024746 - JUZGADO DE PRIMERA INSTANCIA E INSTRUCCIÓN Nº 5 DE MANACOR; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00000349 - JUZGADO DE PRIMERA INSTANCIA NÚMERO 1 DE MURCIA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00000348 - JUZGADO DE PRIMERA INSTANCIA NÚMERO 2 DE MURCIA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00000378 - JUZGADO DE PRIMERA INSTANCIA NÚMERO 3 DE MURCIA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00000379 - JUZGADO DE PRIMERA INSTANCIA NÚMERO 4 DE MURCIA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00000380 - JUZGADO DE PRIMERA INSTANCIA NÚMERO 5 DE MURCIA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00000381 - JUZGADO DE PRIMERA INSTANCIA NÚMERO 6 DE MURCIA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00000369 - JUZGADO DE PRIMERA INSTANCIA NÚMERO 7 DE MURCIA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00000371 - JUZGADO DE PRIMERA INSTANCIA NÚMERO 8 DE MURCIA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00000373 - JUZGADO DE PRIMERA INSTANCIA NÚMERO 9 DE MURCIA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00000241 - JUZGADO DE PRIMERA INSTANCIA NÚMERO 10 DE MURCIA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00000238 - JUZGADO DE PRIMERA INSTANCIA NÚMERO 11 DE MURCIA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00000237 - JUZGADO DE PRIMERA INSTANCIA NÚMERO 12 DE MURCIA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00000236 - JUZGADO DE PRIMERA INSTANCIA NÚMERO 13 DE MURCIA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00000262 - JUZGADO DE PRIMERA INSTANCIA NÚMERO 14 DE MURCIA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00000377 - JUZGADO CENTRAL DE INSTRUCCIÓN NÚMERO 2; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00000376 - JUZGADO CENTRAL DE INSTRUCCIÓN NÚMERO 3; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00000372 - JUZGADO CENTRAL DE INSTRUCCIÓN NÚMERO 4; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00000370 - JUZGADO CENTRAL DE INSTRUCCIÓN NÚMERO 5; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00000383 - JUZGADO CENTRAL DE INSTRUCCIÓN NÚMERO 6; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00002446 - JUZGADO CENTRAL DE LO PENAL UNICO; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00014725 - SERVICIO COMÚN DE EJECUTORIAS PENALES DE LA AUDIENCIA NACIONAL; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00005483 - JUZGADO DE INSTRUCCIÓN NÚMERO 2 DE PALMA DE MALLORCA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00003506 - JUZGADO DE INSTRUCCIÓN NÚMERO 3 DE EIVISSA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00005442 - SECCIÓN DE INSTRUCCIÓN DEL TRIBUNAL DE INSTANCIA DE INCA. PLAZA Nº 3; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00000052 - SECCIÓN DE INSTRUCCIÓN DEL TRIBUNAL DE INSTANCIA DE MANACOR. PLAZA Nº 3; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00005482 - JUZGADO DE INSTRUCCIÓN NÚMERO 3 DE PALMA DE MALLORCA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00003503 - JUZGADO DE INSTRUCCIÓN NÚMERO 4 DE EIVISSA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00005481 - JUZGADO DE INSTRUCCIÓN NÚMERO 4 DE PALMA DE MALLORCA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00005480 - JUZGADO DE INSTRUCCIÓN NÚMERO 5 DE PALMA DE MALLORCA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00005479 - JUZGADO DE INSTRUCCIÓN NÚMERO 6 DE PALMA DE MALLORCA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00005478 - JUZGADO DE INSTRUCCIÓN NÚMERO 7 DE PALMA DE MALLORCA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00005477 - JUZGADO DE INSTRUCCIÓN NÚMERO 8 DE PALMA DE MALLORCA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00005476 - JUZGADO DE INSTRUCCIÓN NÚMERO 9 DE PALMA DE MALLORCA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
O00027565 - REGISTRO VIRTUAL DE LA ADMINISTRACIÓN DE LA JUSTICIA - E/R;J00003078 - JUZGADO DE LO CONTENCIOSO ADMINISTRATIVO NÚMERO 1 DE PALMA DE MALLORCA; - ;J99999998 - Organismos de Justicia;Administración de Justicia;Comunidad de Madrid;Madrid;13/10/20
